-1.338541135191917419e-02	4.680307582020759583e-02	3.958792984485626221e-01	-5.374605581164360046e-02	-4.474396407604217529e-01	-1.962278932332992554e-01	4.932192619889974594e-03	8.465558290481567383e-02	2.842592895030975342e-01	4.274075627326965332e-01	-2.689400315284729004e-01	-1.795021146535873413e-01	-5.685736611485481262e-02	-3.231560289859771729e-01	-3.405775427818298340e-01	-2.089874818921089172e-02
1.108660548925399780e-01	-1.881781965494155884e-02	3.454548418521881104e-01	5.860513448715209961e-02	-3.912553787231445312e-01	-1.192171424627304077e-01	2.281389944255352020e-02	-3.033678419888019562e-02	4.177046716213226318e-01	3.980531692504882812e-01	-2.427115887403488159e-01	-1.342749744653701782e-01	-5.989949032664299011e-02	-4.154803156852722168e-01	-3.291243910789489746e-01	3.807641938328742981e-02
2.474024742841720581e-01	-3.638468980789184570e-01	-1.949830204248428345e-01	-5.420035496354103088e-02	2.525027692317962646e-01	3.661548793315887451e-01	2.912086546421051025e-01	-2.800742089748382568e-01	1.086677089333534241e-01	-9.878783673048019409e-02	-1.130221262574195862e-01	3.366745412349700928e-01	-2.721145153045654297e-01	-2.166396975517272949e-01	-1.059792786836624146e-01	3.528145551681518555e-01
2.951153814792633057e-01	-3.611862063407897949e-01	-1.760690957307815552e-01	1.834851875901222229e-02	2.090831547975540161e-01	3.400140404701232910e-01	2.813023924827575684e-01	-3.101560175418853760e-01	1.739194244146347046e-01	-7.845567166805267334e-02	-1.145498603582382202e-01	2.992702126502990723e-01	-2.842245101928710938e-01	-2.821670174598693848e-01	-1.125463470816612244e-01	3.229631483554840088e-01
2.953889071941375732e-01	-3.488956987857818604e-01	-1.944583058357238770e-01	-3.743702545762062073e-02	2.367800474166870117e-01	3.510028123855590820e-01	2.907609343528747559e-01	-2.987076342105865479e-01	1.538274288177490234e-01	-9.642858803272247314e-02	-1.045987308025360107e-01	3.161207735538482666e-01	-2.646010518074035645e-01	-2.525519430637359619e-01	-1.076772138476371765e-01	3.309690952301025391e-01
1.453545093536376953e-01	-9.120263904333114624e-02	3.176451921463012695e-01	3.685483708977699280e-02	-3.641732335090637207e-01	-1.141553372144699097e-01	4.341802373528480530e-02	-4.050781950354576111e-02	4.079434573650360107e-01	3.792352676391601562e-01	-2.618747651576995850e-01	-1.045021265745162964e-01	-7.770891487598419189e-02	-4.641065597534179688e-01	-3.236379623413085938e-01	5.662569403648376465e-02
1.594019681215286255e-02	1.990707218647003174e-02	3.719391524791717529e-01	-1.770065166056156158e-02	-4.242224991321563721e-01	-1.853122562170028687e-01	3.200838714838027954e-02	4.398193955421447754e-02	2.938487529754638672e-01	4.217017590999603271e-01	-2.892538905143737793e-01	-1.576801985502243042e-01	-7.856383174657821655e-02	-3.809912800788879395e-01	-3.449824452400207520e-01	1.958370395004749298e-02
-7.275946903973817825e-03	4.310790449380874634e-02	3.908140957355499268e-01	-4.892116412520408630e-02	-4.425122737884521484e-01	-1.991902142763137817e-01	4.022564273327589035e-03	7.504830509424209595e-02	2.951378822326660156e-01	4.236079156398773193e-01	-2.624977827072143555e-01	-1.812290251255035400e-01	-6.888826191425323486e-02	-3.349082171916961670e-01	-3.408364653587341309e-01	-2.097379416227340698e-02
3.092763423919677734e-01	-3.583575189113616943e-01	-2.184840589761734009e-01	2.722553350031375885e-02	2.452376931905746460e-01	3.326281905174255371e-01	2.729857265949249268e-01	-3.159630000591278076e-01	1.625119447708129883e-01	-1.238935887813568115e-01	-7.925332337617874146e-02	3.051044344902038574e-01	-2.519727945327758789e-01	-2.726790606975555420e-01	-7.831558585166931152e-02	3.117814362049102783e-01
1.567883342504501343e-01	1.496038734912872314e-01	-1.853878200054168701e-01	3.045414388179779053e-01	8.700506389141082764e-02	-2.092241644859313965e-01	-3.770883679389953613e-01	-3.081200830638408661e-02	2.131301164627075195e-01	-2.311844229698181152e-01	3.486035466194152832e-01	-2.959066033363342285e-01	3.901200294494628906e-01	4.773093014955520630e-02	3.281593620777130127e-01	-2.476205974817276001e-01
2.991487085819244385e-01	2.013114094734191895e-02	-2.183127999305725098e-01	3.588690757751464844e-01	1.213721334934234619e-01	-1.157814934849739075e-01	-3.101774156093597412e-01	-1.663893163204193115e-01	3.295655250549316406e-01	-2.468739748001098633e-01	3.437322378158569336e-01	-1.966635435819625854e-01	3.259460926055908203e-01	-7.601932436227798462e-02	3.377979993820190430e-01	-1.706147342920303345e-01
2.632941305637359619e-01	-3.559689819812774658e-01	-1.700454503297805786e-01	-3.054704144597053528e-02	2.125775367021560669e-01	3.497240841388702393e-01	3.048977255821228027e-01	-2.890735566616058350e-01	1.357133388519287109e-01	-6.798202544450759888e-02	-1.291338652372360229e-01	3.190533518791198730e-01	-2.938924133777618408e-01	-2.630252242088317871e-01	-1.187452301383018494e-01	3.448562622070312500e-01
2.453240305185317993e-01	-1.567608304321765900e-02	-3.402830362319946289e-01	2.790518105030059814e-01	3.061440289020538330e-01	7.705391384661197662e-03	-2.600983679294586182e-01	-1.553754359483718872e-01	1.786124855279922485e-01	-3.747427761554718018e-01	3.704595565795898438e-01	-1.184517145156860352e-01	2.802687883377075195e-01	5.835915729403495789e-02	3.764662444591522217e-01	-1.142053604125976562e-01
3.525197803974151611e-01	-6.071710214018821716e-02	-3.427947759628295898e-01	2.892209589481353760e-01	2.956849038600921631e-01	4.348852857947349548e-02	-1.956167966127395630e-01	-2.280877828598022461e-01	2.575127184391021729e-01	-3.572921156883239746e-01	3.415009081363677979e-01	-9.285476058721542358e-02	2.268103957176208496e-01	-4.251910373568534851e-02	3.383662700653076172e-01	-6.570947170257568359e-02
-5.062462389469146729e-02	4.131713882088661194e-02	3.916890025138854980e-01	-8.325738459825515747e-02	-4.342552721500396729e-01	-1.667861491441726685e-01	6.650827825069427490e-02	9.248311817646026611e-02	2.286461293697357178e-01	4.423229396343231201e-01	-3.020348846912384033e-01	-1.272013932466506958e-01	-1.148917600512504578e-01	-3.116191029548645020e-01	-3.744116425514221191e-01	1.347626559436321259e-02
-4.995540529489517212e-02	6.467790901660919189e-02	4.089803099632263184e-01	-5.743693560361862183e-02	-4.403132796287536621e-01	-1.757636964321136475e-01	3.313762322068214417e-02	9.336410462856292725e-02	2.491619586944580078e-01	4.392345249652862549e-01	-2.935519814491271973e-01	-1.436034590005874634e-01	-7.603155076503753662e-02	-3.042199015617370605e-01	-3.573338091373443604e-01	-1.877299696207046509e-02
2.466766238212585449e-01	-3.657677471637725830e-01	-1.351005882024765015e-01	-2.281218953430652618e-02	1.870930492877960205e-01	3.441011309623718262e-01	3.048328459262847900e-01	-2.854458689689636230e-01	1.633220314979553223e-01	-3.651798889040946960e-02	-1.349933743476867676e-01	3.260803520679473877e-01	-2.958137691020965576e-01	-2.798140347003936768e-01	-1.285201013088226318e-01	3.519971668720245361e-01
2.077753692865371704e-01	-3.495463430881500244e-01	-8.465798944234848022e-02	-6.266407668590545654e-02	1.394586712121963501e-01	3.289556205272674561e-01	3.362042009830474854e-01	-2.442700713872909546e-01	1.276044249534606934e-01	1.938947103917598724e-02	-1.940707117319107056e-01	3.286917805671691895e-01	-3.325009346008300781e-01	-2.791369557380676270e-01	-2.025200277566909790e-01	3.624113202095031738e-01
6.786508113145828247e-02	-6.007959693670272827e-02	3.596207201480865479e-01	-5.100999027490615845e-03	-3.864618241786956787e-01	-1.132643520832061768e-01	6.914184987545013428e-02	-1.145570445805788040e-02	3.392048478126525879e-01	4.067781567573547363e-01	-2.967045009136199951e-01	-1.050246655941009521e-01	-1.144551709294319153e-01	-4.157240986824035645e-01	-3.568927645683288574e-01	4.946901276707649231e-02
2.899613976478576660e-01	-3.631609976291656494e-01	-1.658626496791839600e-01	1.003111619502305984e-02	1.951187103986740112e-01	3.364510834217071533e-01	2.880553603172302246e-01	-3.055336177349090576e-01	1.731455773115158081e-01	-6.650342792272567749e-02	-1.264601796865463257e-01	2.989984154701232910e-01	-2.934977114200592041e-01	-2.864737510681152344e-01	-1.235185116529464722e-01	3.249134719371795654e-01
-1.169821061193943024e-02	2.642175741493701935e-02	3.980227112770080566e-01	-4.654477164149284363e-02	-4.268275201320648193e-01	-1.479029059410095215e-01	5.989256128668785095e-02	6.158731505274772644e-02	2.758069038391113281e-01	4.382757246494293213e-01	-3.072415888309478760e-01	-1.232172325253486633e-01	-1.118361726403236389e-01	-3.314111828804016113e-01	-3.562780022621154785e-01	1.139373332262039185e-02
2.946290671825408936e-01	-3.618195056915283203e-01	-1.773135215044021606e-01	1.823200471699237823e-02	2.065487504005432129e-01	3.395591080188751221e-01	2.818939685821533203e-01	-3.086622953414916992e-01	1.704627871513366699e-01	-7.649006694555282593e-02	-1.181123480200767517e-01	3.004754781723022461e-01	-2.855055630207061768e-01	-2.814486622810363770e-01	-1.151331216096878052e-01	3.235457241535186768e-01
